"fdp_list","power_list","power_eur_list","power_afr_list","power_homo_list"
0.171136911251272,0.479,0.337,0.711,0.817
0.174834686114854,0.38625,0.668,0.053,0.78
0.173943105381747,0.38375,0.664,0.055,0.772
0.174145707191701,0.38325,0.662,0.055,0.772
0.175434540563744,0.38625,0.668,0.055,0.778
0.176855549820603,0.48475,0.379,0.692999999999999,0.816
0.174296694415859,0.38325,0.662,0.055,0.772
0.175550220006253,0.39,0.674,0.055,0.787
0.174054384487936,0.38325,0.663,0.055,0.771
0.173820663854547,0.38375,0.665,0.054,0.772
0.174414603248486,0.38675,0.669,0.054,0.78
0.174621953195599,0.38575,0.666,0.053,0.78
0.174834686114854,0.38625,0.668,0.053,0.78
0.165986073296815,0.483,0.3,0.764,0.818
0.175661729685268,0.39025,0.675,0.055,0.787
0.160123352706571,0.369,0.477,0.276,0.674
0.15287721398587,0.3,0.418,0.116,0.627
0.173957164938152,0.384,0.659,0.063,0.77
0.174834686114854,0.38625,0.668,0.053,0.78
0.174156973378356,0.387,0.67,0.053,0.781
0.175242077709745,0.385,0.668,0.049,0.78
0.15474290844648,0.3985,0.41,0.456,0.679
0.174145707191701,0.38325,0.662,0.055,0.772
0.173820663854547,0.38375,0.665,0.054,0.772
0.175479040525035,0.3865,0.667,0.055,0.78
0.160044113784196,0.41525,0.428,0.478,0.705
0.17381108957147,0.3835,0.664,0.055,0.771
0.173661729685268,0.3835,0.664,0.055,0.771
0.156709081984456,0.31825,0.499,0.075,0.656
0.163619962713833,0.43975,0.461,0.512,0.734
0.174222758696748,0.4805,0.329,0.726,0.816
0.175434540563744,0.38625,0.668,0.055,0.778
0.175386615618669,0.38925,0.677,0.05,0.787
0.175260627500833,0.39,0.676,0.053,0.787
0.169668210901939,0.47575,0.386,0.661,0.807
0.172504446770596,0.47925,0.328,0.721,0.817
0.161649651385282,0.42575,0.412,0.509,0.731
0.173946970831184,0.384,0.658,0.064,0.77
0.17381108957147,0.3835,0.664,0.055,0.771
0.175621444413806,0.39025,0.675,0.055,0.787
0.176035317581312,0.385,0.663,0.057,0.776
0.173080375190842,0.48175,0.346,0.712,0.818
0.171598769537655,0.48375,0.311,0.749,0.824
0.13393359513865,0.196,0.207,0.028,0.518
0.173664364979676,0.475,0.355,0.679,0.815
0.164008974225619,0.46575,0.526,0.529,0.754
0.174546730433874,0.38575,0.669,0.05,0.781
0.17349030671169,0.3835,0.665,0.053,0.772
0.174296694415859,0.38325,0.662,0.055,0.772
0.172044129180744,0.47925,0.312,0.736,0.818
0.157889827682329,0.30725,0.476,0.057,0.654
0.174156973378356,0.387,0.67,0.053,0.781
0.173908824243774,0.4795,0.326,0.726,0.815
0.161263512612611,0.416,0.555,0.351,0.709
0.173883816844197,0.384,0.665,0.055,0.772
0.172674065463361,0.47975,0.346,0.705,0.818
0.174127111760663,0.38375,0.664,0.055,0.772
0.17540671083622,0.38625,0.667,0.054,0.78
0.173466273513549,0.48075,0.347,0.708,0.818
0.170116324132372,0.4765,0.385,0.664,0.807
0.167042191997583,0.482,0.303,0.757,0.818
0.175332803516197,0.38475,0.668,0.048,0.78
0.152370686697662,0.263,0.356,0.04,0.618
0.174127111760663,0.38375,0.664,0.055,0.772
0.171394427722119,0.3775,0.646,0.063,0.757
0.17626167230311,0.48675,0.373,0.706999999999999,0.817
0.148517060523452,0.247,0.306,0.041,0.604
0.175165043257711,0.3865,0.668,0.054,0.78
0.167763123562911,0.481,0.303,0.754,0.818
0.17381108957147,0.3835,0.664,0.055,0.771
0.160731418426883,0.3715,0.551,0.194,0.692
0.174055587696492,0.383,0.661,0.055,0.772
0.175462212784828,0.48325,0.368,0.699,0.816
0.156286271428423,0.30175,0.433,0.086,0.647
0.175282299609111,0.389,0.678,0.048,0.787
0.157464346669354,0.33175,0.499,0.111,0.672
0.17581108957147,0.39025,0.675,0.055,0.787
0.151710970743893,0.25675,0.333,0.044,0.614
0.175034540563744,0.3865,0.669,0.055,0.778
0.174035413074054,0.3835,0.663,0.055,0.772
0.157428255303209,0.39625,0.441,0.414,0.679
0.175630027749193,0.3865,0.667,0.055,0.78
0.175126848256051,0.38625,0.668,0.055,0.778
0.174296694415859,0.38325,0.662,0.055,0.772
0.175126848256051,0.38625,0.668,0.055,0.778
0.175126848256051,0.38625,0.668,0.055,0.778
0.17581108957147,0.39025,0.675,0.055,0.787
0.175213804758359,0.39025,0.677,0.053,0.787
0.175857912313945,0.39,0.674,0.055,0.787
0.175417579438962,0.38975,0.675,0.053,0.787
0.162128963921417,0.3415,0.53,0.102,0.688
0.173866242195445,0.3835,0.663,0.055,0.772
0.17581108957147,0.39025,0.675,0.055,0.787
0.174084246105629,0.3865,0.669,0.053,0.78
0.153775080799218,0.313,0.453,0.114,0.641
0.144886985839873,0.20775,0.215,0.033,0.55
0.175857912313945,0.39,0.674,0.055,0.787
0.174309702027097,0.4845,0.366,0.705,0.817
0.159664490918592,0.378,0.489,0.299,0.676
0.174905079024317,0.39075,0.678,0.054,0.787
0.175661729685268,0.39025,0.675,0.055,0.787
0.173976124536505,0.38375,0.664,0.055,0.772
0.150952774541477,0.2515,0.321,0.044,0.605
0.172070973743151,0.476,0.312,0.727,0.814
0.170329395527434,0.48375,0.308,0.751,0.825
0.162153798344506,0.43725,0.493,0.479,0.725
0.173976124536505,0.38375,0.664,0.055,0.772
0.16714659076576,0.48075,0.296,0.759,0.818
0.15950017372377,0.3575,0.533,0.158,0.691
0.163393889523113,0.42975,0.427,0.508,0.732
0.158870040102632,0.39425,0.503,0.335,0.691
0.173549595249239,0.38325,0.664,0.053,0.772
0.17166084477281,0.377,0.643,0.064,0.757
0.171202838695204,0.3785,0.647,0.066,0.757
0.174245884036963,0.48375,0.362,0.706,0.817
0.166102859033191,0.45775,0.376,0.617,0.788
0.175417579438962,0.38975,0.675,0.053,0.787
0.175320503939669,0.3865,0.667,0.055,0.78
0.168350783742914,0.46675,0.37,0.651,0.797
0.170965110471407,0.48,0.338,0.713,0.818
0.174834686114854,0.38625,0.668,0.053,0.78
0.158084157108453,0.3675,0.465,0.292,0.664
0.152464984661734,0.327,0.411,0.223,0.632
0.167305854755258,0.478,0.302,0.747,0.815
0.17374793658182,0.38325,0.664,0.054,0.771
0.151856250087873,0.31875,0.417,0.19,0.626
0.17381108957147,0.3835,0.664,0.055,0.771
0.160790011638087,0.37625,0.584,0.159,0.714
0.173883816844197,0.384,0.665,0.055,0.772
0.17423740587831,0.3835,0.663,0.055,0.772
0.175550220006253,0.39,0.674,0.055,0.787
0.177095899253709,0.47875,0.372,0.677,0.815
0.164467832218865,0.45725,0.409,0.594,0.774
0.148363135692698,0.24675,0.305,0.041,0.604
0.135992171173827,0.19475,0.218,0.027,0.498
0.17247960929898,0.46775,0.314,0.690999999999999,0.816
0.172908905406261,0.3825,0.659,0.061,0.766
0.17381108957147,0.3835,0.664,0.055,0.771
0.171979721918607,0.4845,0.312,0.75,0.825
0.154262350666591,0.35,0.436,0.274,0.644
0.163427451168166,0.423,0.44,0.485,0.716
0.174127111760663,0.38375,0.664,0.055,0.772
0.175320503939669,0.3865,0.667,0.055,0.78
0.165616080480279,0.3395,0.546,0.076,0.692
0.173793514922718,0.383,0.662,0.055,0.771
0.175386615618669,0.38925,0.677,0.05,0.787
0.175126848256051,0.38625,0.668,0.055,0.778
0.159939782008331,0.38025,0.469,0.325,0.679
0.163465720004263,0.445,0.548,0.449,0.728
0.175770804300008,0.39025,0.675,0.055,0.787
0.175383810005203,0.39075,0.677,0.055,0.787
0.175320503939669,0.3865,0.667,0.055,0.78
0.175461118094078,0.483,0.368,0.697,0.816
0.174156973378356,0.387,0.67,0.053,0.781
0.152793819554019,0.2685,0.372,0.043,0.62
0.174145707191701,0.38325,0.662,0.055,0.772
0.175126848256051,0.38625,0.668,0.055,0.778
0.175770804300008,0.39025,0.675,0.055,0.787
0.154303054183716,0.3165,0.485,0.086,0.653
0.162195433812942,0.4625,0.532,0.518,0.746
0.174055587696492,0.383,0.661,0.055,0.772
0.165221980297226,0.47075,0.444,0.608,0.778
0.162649528757737,0.432,0.402,0.541,0.733
0.160166961570865,0.37375,0.485,0.285,0.676
0.158335570738857,0.39275,0.478,0.357,0.688
0.175136881681435,0.3905,0.677,0.054,0.787
0.173549595249239,0.38325,0.664,0.053,0.772
0.172004779688993,0.37825,0.647,0.064,0.758
0.15663393417388,0.3295,0.494,0.116,0.663
0.175479040525035,0.3865,0.667,0.055,0.78
0.174145707191701,0.38325,0.662,0.055,0.772
0.175330471425025,0.39,0.676,0.053,0.787
0.167295402088212,0.48125,0.301,0.756,0.818
0.172696355767685,0.465,0.317,0.679,0.814
0.175857912313945,0.39,0.674,0.055,0.787
0.167637747934866,0.47975,0.297,0.755,0.818
0.175661729685268,0.39025,0.675,0.055,0.787
0.166971627481454,0.48225,0.304,0.757,0.818
0.17349030671169,0.3835,0.665,0.053,0.772
0.174698444839349,0.38375,0.662,0.057,0.772
0.147441739283536,0.2125,0.226,0.035,0.555
0.174127111760663,0.38375,0.664,0.055,0.772
0.172707388473858,0.4765,0.322,0.721,0.813
0.157844629768828,0.402,0.514,0.357,0.689
0.173976124536505,0.38375,0.664,0.055,0.772
0.173549595249239,0.38325,0.664,0.053,0.772
0.15169185235391,0.358,0.386,0.359,0.642
0.16454956346732,0.461,0.411,0.605,0.776
0.146603377355356,0.22325,0.254,0.043,0.563
0.17581108957147,0.39025,0.675,0.055,0.787
0.171677014633791,0.37425,0.636,0.064,0.752
0.163702232433228,0.43875,0.437,0.532,0.734
0.153295737825871,0.32175,0.444,0.158,0.639
0.173820663854547,0.38375,0.665,0.054,0.772
0.174127111760663,0.38375,0.664,0.055,0.772
0.174035413074054,0.3835,0.663,0.055,0.772
0.170133554190021,0.477,0.391,0.661,0.807
0.175899593202789,0.381,0.654,0.054,0.771
0.175770804300008,0.39025,0.675,0.055,0.787
0.151393042828442,0.25825,0.342,0.04,0.614
0.157121506483672,0.36925,0.469,0.295,0.664
0.15527267697683,0.3265,0.486,0.116,0.659
0.173976124536505,0.38375,0.664,0.055,0.772
0.175320503939669,0.3865,0.667,0.055,0.78
0.174834686114854,0.38625,0.668,0.053,0.78
0.135049336006124,0.19475,0.218,0.027,0.498
0.156872999772606,0.3125,0.451,0.107,0.648
0.173943105381747,0.38375,0.664,0.055,0.772
0.174698444839349,0.38375,0.662,0.057,0.772
0.158466852016761,0.4135,0.472,0.431,0.697
0.171120361134722,0.479,0.336,0.712,0.817
0.175400860120051,0.39,0.674,0.055,0.787
0.17135370974848,0.47575,0.334,0.706999999999999,0.813
0.173946970831184,0.384,0.658,0.064,0.77
0.160337461865293,0.374,0.523,0.231,0.695
0.154174909464859,0.38775,0.457,0.375,0.67
0.175323579843077,0.3865,0.668,0.054,0.78
0.164927111149929,0.45675,0.371,0.619,0.788
0.175320503939669,0.3865,0.667,0.055,0.78
0.159090989132513,0.40825,0.355,0.514,0.716
0.175846159136855,0.38075,0.654,0.053,0.771
0.166754458480691,0.4765,0.45,0.615,0.788
0.155909510811661,0.31225,0.479,0.074,0.653
0.165425001433416,0.436,0.436,0.522,0.734
0.147414029860609,0.22475,0.255,0.039,0.571
0.166971068242249,0.48225,0.304,0.757,0.818
0.153216138116366,0.2935,0.406,0.107,0.622
0.171115528741947,0.473,0.32,0.71,0.812
0.171394427722119,0.3775,0.646,0.063,0.757
0.172663704808588,0.381,0.652,0.066,0.762
0.174054384487936,0.38325,0.663,0.055,0.771
0.15884812962195,0.40675,0.402,0.471,0.705
0.175417579438962,0.38975,0.675,0.053,0.787
0.175479040525035,0.3865,0.667,0.055,0.78
0.175126848256051,0.38625,0.668,0.055,0.778
0.173549595249239,0.38325,0.664,0.053,0.772
0.174324829531623,0.3835,0.659,0.061,0.77
0.17374793658182,0.38325,0.664,0.054,0.771
0.176382337543584,0.38475,0.662,0.057,0.776
0.175386615618669,0.38925,0.677,0.05,0.787
0.175661729685268,0.39025,0.675,0.055,0.787
0.161837903865659,0.3635,0.588,0.107,0.713
0.171540802153503,0.47775,0.309,0.733,0.818
0.174834686114854,0.38625,0.668,0.053,0.78
0.174834686114854,0.38625,0.668,0.053,0.78
0.17570120723041,0.39,0.674,0.055,0.787
0.173793514922718,0.383,0.662,0.055,0.771
0.160906848563804,0.36425,0.533,0.194,0.683
0.158067269123633,0.39,0.476,0.348,0.688
0.162231182664754,0.4285,0.425,0.507,0.731
0.138820480122994,0.19875,0.209,0.027,0.527
0.163011033127677,0.45725,0.496,0.543,0.738
0.171841089212802,0.3795,0.65,0.066,0.758
0.162392045013966,0.382,0.538,0.237,0.705
0.176401132611656,0.3835,0.66,0.053,0.776
0.173946970831184,0.384,0.658,0.064,0.77
0.167856512100807,0.47875,0.294,0.754,0.818
0.172568038855592,0.485,0.307,0.752,0.83
0.131916575724497,0.19175,0.226,0.028,0.478
0.174139606395945,0.38325,0.663,0.054,0.772
0.17540671083622,0.38625,0.667,0.054,0.78
0.152465679937325,0.30775,0.426,0.135,0.627
0.175550220006253,0.39,0.674,0.055,0.787
0.173883816844197,0.384,0.665,0.055,0.772
0.15213085379033,0.3085,0.424,0.14,0.627
0.16613347763252,0.349,0.562,0.086,0.702
0.153344152276338,0.30075,0.421,0.113,0.63
0.163577181516323,0.4295,0.441,0.5,0.725
0.168527520747718,0.483,0.308,0.757,0.818
0.153781221162925,0.3595,0.407,0.337,0.648
0.153860659907658,0.31225,0.449,0.116,0.64
0.150384614840708,0.30425,0.391,0.168,0.618
0.160746331626352,0.34575,0.546,0.099,0.692
0.175857912313945,0.39,0.674,0.055,0.787
0.167494182653096,0.3745,0.624,0.081,0.75
0.166701349724258,0.3655,0.617,0.069,0.732
0.17275714683356,0.47625,0.321,0.722,0.812
0.143628373501657,0.20625,0.216,0.033,0.544
0.152908636527342,0.31875,0.451,0.138,0.641
0.174414603248486,0.38675,0.669,0.054,0.78
0.172278528045868,0.4835,0.31,0.747,0.826
0.156307073246442,0.37925,0.452,0.348,0.668
0.163144041531339,0.45725,0.5,0.533,0.743
0.174324829531623,0.3835,0.659,0.061,0.77
0.136589715452304,0.19675,0.241,0.028,0.483
0.175621444413806,0.39025,0.675,0.055,0.787
0.173976124536505,0.38375,0.664,0.055,0.772
0.162095998181262,0.35325,0.566,0.099,0.702
0.175126848256051,0.38625,0.668,0.055,0.778
0.175144422904803,0.38675,0.67,0.055,0.778
0.156284267664004,0.31175,0.479,0.072,0.653
0.146631823149922,0.214,0.232,0.035,0.555
0.173549595249239,0.38325,0.664,0.053,0.772
0.175417579438962,0.38975,0.675,0.053,0.787
0.17574793658182,0.39,0.675,0.054,0.787
0.151522684685442,0.33725,0.433,0.237,0.634
0.173883816844197,0.384,0.665,0.055,0.772
0.175550220006253,0.39,0.674,0.055,0.787
0.159815116624286,0.34875,0.55,0.107,0.692
0.175219948952003,0.38925,0.677,0.05,0.787
0.171376550887365,0.4785,0.387,0.666,0.811
0.175550220006253,0.39,0.674,0.055,0.787
0.174414603248486,0.38675,0.669,0.054,0.78
0.173976124536505,0.38375,0.664,0.055,0.772
0.170964251280901,0.47425,0.36,0.672,0.815
0.173883816844197,0.384,0.665,0.055,0.772
0.173971930662417,0.4805,0.331,0.723,0.817
0.175242077709745,0.385,0.668,0.049,0.78
0.167565982637575,0.48175,0.306,0.754,0.818
0.174296694415859,0.38325,0.662,0.055,0.772
0.153758093056687,0.318,0.465,0.112,0.65
0.169520476871093,0.4865,0.428,0.658,0.809
0.175126848256051,0.38625,0.668,0.055,0.778
0.172757126750135,0.38225,0.658,0.061,0.766
0.175550220006253,0.39,0.674,0.055,0.787
0.156028659628445,0.39525,0.432,0.418,0.679
0.17581108957147,0.39025,0.675,0.055,0.787
0.142616760342804,0.20925,0.224,0.027,0.552
0.17499322270022,0.38625,0.668,0.053,0.78
0.173976124536505,0.38375,0.664,0.055,0.772
0.174398044806928,0.38625,0.67,0.051,0.781
0.167145214852683,0.478,0.302,0.747,0.815
0.17381108957147,0.3835,0.664,0.055,0.771
0.174905079024317,0.3905,0.677,0.054,0.787
0.172764624722008,0.38075,0.653,0.064,0.762
0.172764624722008,0.38075,0.653,0.064,0.762
0.172912428814451,0.47925,0.327,0.724,0.815
0.175661729685268,0.39025,0.675,0.055,0.787
0.164006092214093,0.355,0.584,0.086,0.706
0.17461939345595,0.384,0.663,0.057,0.772
0.167132986088464,0.46075,0.34,0.657,0.797
0.175126848256051,0.38625,0.668,0.055,0.778
0.173976124536505,0.38375,0.664,0.055,0.772
0.175479040525035,0.3865,0.667,0.055,0.78
0.17574793658182,0.39,0.675,0.054,0.787
0.175574278620273,0.386,0.665,0.055,0.78
0.145509498185366,0.20825,0.205,0.046,0.55
0.175770804300008,0.39025,0.675,0.055,0.787
0.166330390989312,0.47325,0.422,0.629,0.791
0.173793514922718,0.383,0.662,0.055,0.771
0.175165043257711,0.3865,0.668,0.054,0.78
0.174834686114854,0.38625,0.668,0.053,0.78
0.173491277215267,0.4795,0.327,0.724,0.816
0.173793514922718,0.383,0.662,0.055,0.771
0.162047731582479,0.45925,0.499,0.543,0.743
0.144727063829733,0.20325,0.204,0.034,0.543
0.175242077709745,0.385,0.668,0.049,0.78
0.171043366256068,0.4785,0.311,0.734,0.818
0.175204971671063,0.3855,0.669,0.05,0.78
0.156251708011505,0.3965,0.455,0.401,0.679
0.135962420470679,0.198,0.219,0.027,0.509
0.173549595249239,0.38325,0.664,0.053,0.772
0.17077598717539,0.4725,0.319,0.709,0.812
0.174214712905214,0.385,0.662,0.062,0.772
0.175069601859808,0.38975,0.675,0.053,0.787
0.159802310480606,0.33375,0.528,0.083,0.681
0.172755085624014,0.48025,0.322,0.731,0.818
0.175630027749193,0.3865,0.667,0.055,0.78
0.176697713808237,0.384,0.662,0.053,0.776
0.17374793658182,0.38325,0.664,0.054,0.771
0.17540667351776,0.3895,0.678,0.05,0.787
0.175445376518365,0.385,0.663,0.053,0.78
0.17610120723041,0.38975,0.673,0.055,0.787
0.1740620518219,0.38575,0.665,0.061,0.773
0.158677828240257,0.354,0.513,0.175,0.68
0.164137325027507,0.439,0.441,0.529,0.734
0.150424474904819,0.25575,0.338,0.039,0.609
0.167271007904947,0.47875,0.302,0.749,0.815
0.141630571838916,0.22625,0.275,0.04,0.557
0.174883553339586,0.3865,0.669,0.055,0.778
0.147769304077487,0.27825,0.342,0.149,0.584
0.174088087123731,0.485,0.364,0.709,0.817
0.175501948931459,0.38575,0.665,0.054,0.78
0.17581108957147,0.39025,0.675,0.055,0.787
0.175386615618669,0.38925,0.677,0.05,0.787
0.16236942372799,0.418,0.395,0.498,0.73
0.163165544794216,0.358,0.574,0.1,0.712
0.16906599408802,0.47325,0.379,0.658,0.807
0.174301511403754,0.48575,0.358,0.718,0.816
0.161085607897439,0.3615,0.537,0.161,0.7
0.151229718528901,0.34175,0.429,0.258,0.635
0.163797358994212,0.45475,0.402,0.599,0.767
0.163174324792423,0.4565,0.358,0.633,0.786
0.175479040525035,0.3865,0.667,0.055,0.78
0.152764561043553,0.34475,0.379,0.315,0.641
0.145782583953798,0.23,0.272,0.039,0.575
0.146725377009943,0.2315,0.275,0.04,0.576
0.175330471425025,0.39,0.676,0.053,0.787
0.17381108957147,0.3835,0.664,0.055,0.771
0.174084246105629,0.3865,0.669,0.053,0.78
0.167287044057846,0.48,0.298,0.755,0.818
0.158422529305548,0.3865,0.498,0.319,0.681
0.166907889373074,0.482,0.438,0.638,0.801
0.175769705398909,0.387,0.669,0.057,0.778
0.171838113022326,0.379,0.65,0.064,0.758
0.175417579438962,0.38975,0.675,0.053,0.787
0.173793514922718,0.383,0.662,0.055,0.771
0.167308928428097,0.48,0.294,0.758,0.818
0.174414603248486,0.38675,0.669,0.054,0.78
0.164719631767964,0.462,0.456,0.581,0.759
0.174321358809189,0.386,0.67,0.05,0.781
0.172128360389485,0.3745,0.637,0.064,0.752
0.161094851937741,0.415,0.54,0.364,0.707
0.151767208868427,0.281,0.407,0.045,0.631
0.160228966973497,0.429,0.409,0.525,0.731
0.173549595249239,0.38325,0.664,0.053,0.772
0.175574278620273,0.38625,0.666,0.055,0.78
0.160246638954803,0.3725,0.485,0.28,0.676
0.174084246105629,0.3865,0.669,0.053,0.78
0.175126848256051,0.38625,0.668,0.055,0.778
0.174637745916314,0.38325,0.657,0.062,0.77
0.166843917415718,0.48125,0.3,0.757,0.818
0.174347004399766,0.3835,0.657,0.063,0.77
0.174321358809189,0.386,0.67,0.05,0.781
0.175667150711913,0.38375,0.662,0.053,0.776
0.175400860120051,0.39,0.674,0.055,0.787
0.163100243720463,0.3415,0.564,0.066,0.692
0.168018593098143,0.47725,0.405,0.655,0.799
0.142635807961851,0.21,0.225,0.028,0.553
0.175126848256051,0.38625,0.668,0.055,0.778
0.145312357054261,0.23175,0.275,0.041,0.576
0.174347004399766,0.3835,0.657,0.063,0.77
0.17440670731559,0.38575,0.67,0.049,0.781
0.175351351709587,0.39125,0.679,0.055,0.787
0.175857912313945,0.39,0.674,0.055,0.787
0.173879952392096,0.3835,0.664,0.054,0.772
0.175857912313945,0.39,0.674,0.055,0.787
0.173903397263778,0.38325,0.663,0.055,0.771
0.175165043257711,0.3865,0.668,0.054,0.78
0.172908905406261,0.3825,0.658,0.061,0.767
0.166993001993434,0.477,0.429,0.637,0.791
0.173970075623802,0.48225,0.361,0.701,0.817
0.148834714414277,0.2455,0.307,0.042,0.595
0.175126848256051,0.38625,0.668,0.055,0.778
0.175126848256051,0.38625,0.668,0.055,0.778
0.159994308821168,0.4145,0.541,0.368,0.699
0.171838113022326,0.3815,0.653,0.064,0.765
0.171646496281606,0.48575,0.313,0.754,0.825
0.175034540563744,0.3865,0.669,0.055,0.778
0.174145707191701,0.38325,0.662,0.055,0.772
0.155222211268387,0.334,0.455,0.186,0.649
0.165727504223448,0.43625,0.436,0.523,0.734
0.173854438705089,0.4835,0.313,0.746,0.824
0.173984564630559,0.38325,0.659,0.059,0.771
0.175126848256051,0.38625,0.668,0.055,0.778
0.174156973378356,0.387,0.67,0.053,0.781
0.168564643967373,0.48025,0.308,0.749,0.816
0.165182735342359,0.365,0.609,0.08,0.727
0.166501483337633,0.46975,0.402,0.639,0.788
0.167533776722151,0.481,0.302,0.755,0.818
0.173673023944737,0.3845,0.658,0.066,0.77
0.176790021500545,0.385,0.662,0.053,0.78
0.175550220006253,0.39,0.674,0.055,0.787
0.173883816844197,0.384,0.665,0.055,0.772
0.165555707781067,0.4585,0.43,0.585,0.767
0.175126848256051,0.38625,0.668,0.055,0.778
0.174084246105629,0.3865,0.669,0.053,0.78
0.175574278620273,0.386,0.665,0.055,0.78
0.172838702847604,0.47875,0.377,0.674,0.814
0.171719974337339,0.37675,0.64,0.066,0.757
0.15617159787567,0.30825,0.471,0.068,0.652
0.172894812161282,0.476,0.322,0.72,0.812
0.173866242195445,0.3835,0.663,0.055,0.772
0.17210948416329,0.4775,0.318,0.728,0.813
0.174127111760663,0.38375,0.664,0.055,0.772
0.173820663854547,0.38375,0.665,0.054,0.772
0.163128875489092,0.46025,0.528,0.514,0.745
0.150129913697977,0.33225,0.432,0.22,0.634
0.175550220006253,0.39,0.674,0.055,0.787
0.172350859497837,0.47875,0.321,0.728,0.815
0.174938782199928,0.38475,0.666,0.05,0.78
0.176382337543584,0.38475,0.662,0.057,0.776
0.175857912313945,0.39,0.674,0.055,0.787
0.156406606836424,0.31375,0.454,0.108,0.648
0.166661120680289,0.4815,0.298,0.76,0.818
0.175550220006253,0.39,0.674,0.055,0.787
0.174325317534201,0.38575,0.669,0.051,0.78
0.17381108957147,0.3835,0.664,0.055,0.771
0.175400860120051,0.39,0.674,0.055,0.787
0.1575690479848,0.33175,0.497,0.113,0.672
0.175400860120051,0.39,0.674,0.055,0.787
0.175661729685268,0.39025,0.675,0.055,0.787
0.173793514922718,0.383,0.662,0.055,0.771
0.167735142689595,0.4805,0.308,0.749,0.816
0.173976124536505,0.38375,0.664,0.055,0.772
0.163446502378499,0.4215,0.436,0.483,0.716
0.141411469492479,0.23025,0.278,0.042,0.567
0.167839866465741,0.4805,0.301,0.754,0.818
0.175165043257711,0.3865,0.668,0.054,0.78
0.175257350950019,0.38625,0.667,0.054,0.78
0.173793514922718,0.383,0.662,0.055,0.771
0.175936832154393,0.4775,0.364,0.677999999999999,0.817
0.175661729685268,0.39025,0.675,0.055,0.787
0.175550220006253,0.39,0.674,0.055,0.787
0.167712321892632,0.481,0.302,0.755,0.818
0.175550220006253,0.39,0.674,0.055,0.787
0.164465982976583,0.3395,0.55,0.072,0.692
0.17423740587831,0.3835,0.663,0.055,0.772
0.154532924700032,0.32125,0.467,0.115,0.657
0.160266030963901,0.3475,0.52,0.132,0.691
0.175165043257711,0.3865,0.668,0.054,0.78
0.173976124536505,0.38375,0.664,0.055,0.772
0.175661729685268,0.39025,0.675,0.055,0.787
0.175550220006253,0.39,0.674,0.055,0.787
0.174026367731745,0.483,0.352,0.712,0.817
0.161202075801885,0.44375,0.53,0.463,0.728
0.173443183293834,0.4835,0.313,0.746,0.824
0.175126848256051,0.38625,0.668,0.055,0.778
0.173083194884898,0.3805,0.655,0.061,0.762
0.175857912313945,0.39,0.674,0.055,0.787
0.166303662649134,0.459,0.474,0.555,0.755
0.176192014729935,0.488,0.378,0.706999999999999,0.817
0.175386615618669,0.38925,0.677,0.05,0.787
0.163841301652576,0.33175,0.529,0.073,0.682
0.17349030671169,0.3835,0.665,0.053,0.772
0.165662168105491,0.451,0.449,0.559,0.745
0.174296694415859,0.38325,0.662,0.055,0.772
0.158965269136547,0.39375,0.507,0.329,0.691
0.17333351521933,0.48075,0.384,0.674999999999999,0.814
0.174834686114854,0.38625,0.668,0.053,0.78
0.167810236760439,0.47375,0.397,0.652,0.797
0.172981251569533,0.47975,0.317,0.735,0.816
0.175857912313945,0.39,0.674,0.055,0.787
0.147376799501862,0.22275,0.258,0.031,0.568
0.176609834914347,0.485,0.377,0.696,0.816
0.175126848256051,0.38625,0.668,0.055,0.778
0.16331180231836,0.46025,0.528,0.514,0.745
0.163480622465698,0.42575,0.409,0.513,0.73
0.172423767641267,0.4835,0.335,0.731,0.818
0.172761185981593,0.47975,0.318,0.734,0.816
0.175236529758994,0.38925,0.678,0.049,0.787
0.173025761831276,0.48025,0.319,0.734,0.817
0.161369242577337,0.36725,0.556,0.167,0.698
0.175550220006253,0.39,0.674,0.055,0.787
0.166899867119036,0.48075,0.297,0.758,0.818
0.175313752106113,0.39025,0.675,0.055,0.787
0.175126848256051,0.38625,0.668,0.055,0.778
0.1742479064547,0.38375,0.659,0.062,0.77
0.155043114612485,0.365,0.439,0.314,0.659
0.169458453035981,0.4815,0.406,0.662,0.809
0.174180814348583,0.38325,0.657,0.061,0.771
0.173820663854547,0.38375,0.665,0.054,0.772
0.175220295452349,0.38975,0.677,0.052,0.787
0.148421439118018,0.22725,0.263,0.041,0.571
0.175574278620273,0.38625,0.666,0.055,0.78
0.17349030671169,0.3835,0.665,0.053,0.772
0.160202188806074,0.41425,0.353,0.529,0.726
0.155735567571444,0.31625,0.462,0.102,0.656
0.175126848256051,0.38625,0.668,0.055,0.778
0.167330737308814,0.482,0.304,0.756,0.818
0.160380077568116,0.447,0.532,0.473,0.729
0.17381108957147,0.3835,0.664,0.055,0.771
0.175857912313945,0.39,0.674,0.055,0.787
0.137298675500028,0.1935,0.208,0.027,0.503
0.17581108957147,0.39025,0.675,0.055,0.787
0.172452434173358,0.38125,0.654,0.061,0.766
0.148317683670664,0.22175,0.254,0.031,0.568
0.145610151986352,0.21075,0.223,0.034,0.553
0.163778181305182,0.332,0.528,0.075,0.682
0.173549595249239,0.38325,0.664,0.053,0.772
0.171543059036406,0.478,0.308,0.735,0.818
0.175034540563744,0.3865,0.669,0.055,0.778
0.17574793658182,0.39,0.675,0.054,0.787
